workerID,taskID,response,goldLabel,taskContent
A3TBGB7VGRRYCT,979,0,0,presid bush return mountain state celebr independ day tell spirit crowd yesterday num3th birthday nation move forward confid strength
A1Q4VUJBMY78YR,979,1,0,presid bush return mountain state celebr independ day tell spirit crowd yesterday num3th birthday nation move forward confid strength
A11GX90QFWDLMM,979,1,0,presid bush return mountain state celebr independ day tell spirit crowd yesterday num3th birthday nation move forward confid strength
A32D1CITAL0BAY,979,0,0,presid bush return mountain state celebr independ day tell spirit crowd yesterday num3th birthday nation move forward confid strength
A18941IO2ZZWW6,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A1BLK8SJHCYOQK,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A17HNBZF5A1CWF,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A1L1WI1BXLLZZM,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
AS51Z6DBWM9JM,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A2O3686VJEDHBU,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A3TBGB7VGRRYCT,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A1Q4VUJBMY78YR,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A11GX90QFWDLMM,1065,0,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A32D1CITAL0BAY,1065,1,1,fire also threaten mount graham intern observatori home world 's advanc telescop
A15L6WGIK3VU7N,1824,0,0,israel captur gaza strip west bank num4 mideast war
A3FVCQZ8DA0UV9,1824,0,0,israel captur gaza strip west bank num4 mideast war
AXBQF8RALCIGV,1824,1,0,israel captur gaza strip west bank num4 mideast war
A16D3RBFGNRKL8,1824,0,0,israel captur gaza strip west bank num4 mideast war
A18941IO2ZZWW6,1824,1,0,israel captur gaza strip west bank num4 mideast war
A37R966EV2XC6Y,1824,0,0,israel captur gaza strip west bank num4 mideast war
AHN23PP23PHZK,1824,0,0,israel captur gaza strip west bank num4 mideast war
A11GX90QFWDLMM,1824,1,0,israel captur gaza strip west bank num4 mideast war
A1Q4VUJBMY78YR,1824,0,0,israel captur gaza strip west bank num4 mideast war
A1ZGDXSHUPEQD9,1824,0,0,israel captur gaza strip west bank num4 mideast war
A15L6WGIK3VU7N,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A3FVCQZ8DA0UV9,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
AXBQF8RALCIGV,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A16D3RBFGNRKL8,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A18941IO2ZZWW6,910,1,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A37R966EV2XC6Y,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
AHN23PP23PHZK,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A11GX90QFWDLMM,910,1,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A1Q4VUJBMY78YR,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A1ZGDXSHUPEQD9,910,0,0,administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur
A15L6WGIK3VU7N,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A3FVCQZ8DA0UV9,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
AXBQF8RALCIGV,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A16D3RBFGNRKL8,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A18941IO2ZZWW6,1622,1,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A37R966EV2XC6Y,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
AHN23PP23PHZK,1622,1,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A11GX90QFWDLMM,1622,1,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A1Q4VUJBMY78YR,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A1ZGDXSHUPEQD9,1622,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A15L6WGIK3VU7N,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A3FVCQZ8DA0UV9,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
AXBQF8RALCIGV,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A16D3RBFGNRKL8,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A18941IO2ZZWW6,1629,1,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A37R966EV2XC6Y,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
AHN23PP23PHZK,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A11GX90QFWDLMM,1629,1,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A1Q4VUJBMY78YR,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A1ZGDXSHUPEQD9,1629,0,0,babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem
A15L6WGIK3VU7N,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A3FVCQZ8DA0UV9,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
AXBQF8RALCIGV,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A16D3RBFGNRKL8,1948,0,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A18941IO2ZZWW6,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A37R966EV2XC6Y,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
AHN23PP23PHZK,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A11GX90QFWDLMM,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A1Q4VUJBMY78YR,1948,0,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A1ZGDXSHUPEQD9,1948,1,1,global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli
A15L6WGIK3VU7N,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A3FVCQZ8DA0UV9,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
AXBQF8RALCIGV,1608,1,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A16D3RBFGNRKL8,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A18941IO2ZZWW6,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A37R966EV2XC6Y,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
AHN23PP23PHZK,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A11GX90QFWDLMM,1608,1,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A1Q4VUJBMY78YR,1608,1,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A1ZGDXSHUPEQD9,1608,0,0,deploy filipino worker iraq suspend philippin presid due repeat kidnap
A15L6WGIK3VU7N,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A3FVCQZ8DA0UV9,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
AXBQF8RALCIGV,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A16D3RBFGNRKL8,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A18941IO2ZZWW6,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A37R966EV2XC6Y,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
AHN23PP23PHZK,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A11GX90QFWDLMM,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A1Q4VUJBMY78YR,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A1ZGDXSHUPEQD9,1671,1,1,mark said philip dick two member ontario bradley first air 's crew montreal canada
A15L6WGIK3VU7N,914,0,0,pair origin plan leav american hatch nasa spacesuit
A3FVCQZ8DA0UV9,914,0,0,pair origin plan leav american hatch nasa spacesuit
AXBQF8RALCIGV,914,0,0,pair origin plan leav american hatch nasa spacesuit
A16D3RBFGNRKL8,914,0,0,pair origin plan leav american hatch nasa spacesuit
A18941IO2ZZWW6,914,1,0,pair origin plan leav american hatch nasa spacesuit
A37R966EV2XC6Y,914,0,0,pair origin plan leav american hatch nasa spacesuit
AHN23PP23PHZK,914,0,0,pair origin plan leav american hatch nasa spacesuit
A11GX90QFWDLMM,914,1,0,pair origin plan leav american hatch nasa spacesuit
A1Q4VUJBMY78YR,914,1,0,pair origin plan leav american hatch nasa spacesuit
A1ZGDXSHUPEQD9,914,0,0,pair origin plan leav american hatch nasa spacesuit
A15L6WGIK3VU7N,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A3FVCQZ8DA0UV9,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
AXBQF8RALCIGV,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A16D3RBFGNRKL8,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A18941IO2ZZWW6,1827,1,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A37R966EV2XC6Y,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
AHN23PP23PHZK,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A11GX90QFWDLMM,1827,1,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A1Q4VUJBMY78YR,1827,1,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A1ZGDXSHUPEQD9,1827,0,0,four french detaine held two year u.s. author guantanamo bay return home tuesday
A15L6WGIK3VU7N,1682,1,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A3FVCQZ8DA0UV9,1682,0,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
AXBQF8RALCIGV,1682,1,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A16D3RBFGNRKL8,1682,1,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A18941IO2ZZWW6,1682,1,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A37R966EV2XC6Y,1682,0,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
AHN23PP23PHZK,1682,1,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A11GX90QFWDLMM,1682,0,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A1Q4VUJBMY78YR,1682,1,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A1ZGDXSHUPEQD9,1682,0,1,regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time
A15L6WGIK3VU7N,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A3FVCQZ8DA0UV9,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
AXBQF8RALCIGV,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A16D3RBFGNRKL8,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A18941IO2ZZWW6,337,1,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A37R966EV2XC6Y,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
AHN23PP23PHZK,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A11GX90QFWDLMM,337,1,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A1Q4VUJBMY78YR,337,1,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A1ZGDXSHUPEQD9,337,0,0,centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss
A15L6WGIK3VU7N,1618,0,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A3FVCQZ8DA0UV9,1618,0,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
AXBQF8RALCIGV,1618,1,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A16D3RBFGNRKL8,1618,0,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A18941IO2ZZWW6,1618,1,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A37R966EV2XC6Y,1618,0,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
AHN23PP23PHZK,1618,0,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A11GX90QFWDLMM,1618,1,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A1Q4VUJBMY78YR,1618,1,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A1ZGDXSHUPEQD9,1618,0,0,richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4
A15L6WGIK3VU7N,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A3FVCQZ8DA0UV9,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
AXBQF8RALCIGV,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A16D3RBFGNRKL8,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A18941IO2ZZWW6,1042,1,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A37R966EV2XC6Y,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
AHN23PP23PHZK,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A11GX90QFWDLMM,1042,1,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A1Q4VUJBMY78YR,1042,1,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A1ZGDXSHUPEQD9,1042,0,0,num2-year-old man kill shark attack surf beach near perth west australia surf four peopl
A15L6WGIK3VU7N,2006,0,0,report found chapman downtown dade counti public librari tuesday
A3FVCQZ8DA0UV9,2006,0,0,report found chapman downtown dade counti public librari tuesday
AXBQF8RALCIGV,2006,0,0,report found chapman downtown dade counti public librari tuesday
A16D3RBFGNRKL8,2006,0,0,report found chapman downtown dade counti public librari tuesday
A18941IO2ZZWW6,2006,1,0,report found chapman downtown dade counti public librari tuesday
A37R966EV2XC6Y,2006,0,0,report found chapman downtown dade counti public librari tuesday
AHN23PP23PHZK,2006,0,0,report found chapman downtown dade counti public librari tuesday
A11GX90QFWDLMM,2006,1,0,report found chapman downtown dade counti public librari tuesday
A1Q4VUJBMY78YR,2006,1,0,report found chapman downtown dade counti public librari tuesday
A1ZGDXSHUPEQD9,2006,0,0,report found chapman downtown dade counti public librari tuesday
A15L6WGIK3VU7N,1004,0,0,infertil women vital success child-rear despit unabl produc children
A3FVCQZ8DA0UV9,1004,0,0,infertil women vital success child-rear despit unabl produc children
AXBQF8RALCIGV,1004,1,0,infertil women vital success child-rear despit unabl produc children
A16D3RBFGNRKL8,1004,0,0,infertil women vital success child-rear despit unabl produc children
A18941IO2ZZWW6,1004,1,0,infertil women vital success child-rear despit unabl produc children
A37R966EV2XC6Y,1004,0,0,infertil women vital success child-rear despit unabl produc children
AHN23PP23PHZK,1004,0,0,infertil women vital success child-rear despit unabl produc children
A11GX90QFWDLMM,1004,0,0,infertil women vital success child-rear despit unabl produc children
A1Q4VUJBMY78YR,1004,1,0,infertil women vital success child-rear despit unabl produc children
A1ZGDXSHUPEQD9,1004,0,0,infertil women vital success child-rear despit unabl produc children
A15L6WGIK3VU7N,1459,0,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A3FVCQZ8DA0UV9,1459,0,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
AXBQF8RALCIGV,1459,1,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A16D3RBFGNRKL8,1459,0,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A18941IO2ZZWW6,1459,1,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A37R966EV2XC6Y,1459,0,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
AHN23PP23PHZK,1459,0,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A11GX90QFWDLMM,1459,1,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A1Q4VUJBMY78YR,1459,1,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A1ZGDXSHUPEQD9,1459,0,0,howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product
A15L6WGIK3VU7N,1893,0,0,itali germani play twice not beaten anybodi yet
A3FVCQZ8DA0UV9,1893,0,0,itali germani play twice not beaten anybodi yet
AXBQF8RALCIGV,1893,1,0,itali germani play twice not beaten anybodi yet
A16D3RBFGNRKL8,1893,0,0,itali germani play twice not beaten anybodi yet
A18941IO2ZZWW6,1893,1,0,itali germani play twice not beaten anybodi yet
A37R966EV2XC6Y,1893,0,0,itali germani play twice not beaten anybodi yet
AHN23PP23PHZK,1893,0,0,itali germani play twice not beaten anybodi yet
A11GX90QFWDLMM,1893,1,0,itali germani play twice not beaten anybodi yet
A1Q4VUJBMY78YR,1893,1,0,itali germani play twice not beaten anybodi yet
A1ZGDXSHUPEQD9,1893,0,0,itali germani play twice not beaten anybodi yet
A15L6WGIK3VU7N,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A3FVCQZ8DA0UV9,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
AXBQF8RALCIGV,2125,1,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A16D3RBFGNRKL8,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A18941IO2ZZWW6,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A37R966EV2XC6Y,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
AHN23PP23PHZK,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A11GX90QFWDLMM,2125,1,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A1Q4VUJBMY78YR,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A1ZGDXSHUPEQD9,2125,0,0,fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf
A15L6WGIK3VU7N,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A3FVCQZ8DA0UV9,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
AXBQF8RALCIGV,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A16D3RBFGNRKL8,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A18941IO2ZZWW6,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A37R966EV2XC6Y,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
AHN23PP23PHZK,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A11GX90QFWDLMM,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A1Q4VUJBMY78YR,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A1ZGDXSHUPEQD9,1011,0,0,surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri
A15L6WGIK3VU7N,1647,0,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A3FVCQZ8DA0UV9,1647,0,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
AXBQF8RALCIGV,1647,1,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A16D3RBFGNRKL8,1647,0,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A18941IO2ZZWW6,1647,1,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A37R966EV2XC6Y,1647,0,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
AHN23PP23PHZK,1647,1,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A11GX90QFWDLMM,1647,1,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A1Q4VUJBMY78YR,1647,1,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A1ZGDXSHUPEQD9,1647,0,0,johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc
A1JPASJWRS7QMK,1669,0,1,two member ontario bradley first air 's crew montreal canada
A2CGA60V75C34Q,1669,1,1,two member ontario bradley first air 's crew montreal canada
A1BCDJEVMCR5HD,1669,1,1,two member ontario bradley first air 's crew montreal canada
A1B0YWANQX8P6S,1669,1,1,two member ontario bradley first air 's crew montreal canada
AEX5NCH03LWSG,1669,0,1,two member ontario bradley first air 's crew montreal canada
A1SM3O307GMDK8,1669,0,1,two member ontario bradley first air 's crew montreal canada
AXBQF8RALCIGV,1669,1,1,two member ontario bradley first air 's crew montreal canada
A19G248ZRHWWHT,1669,1,1,two member ontario bradley first air 's crew montreal canada
A3SJOKB3ZHQDQ0,1669,1,1,two member ontario bradley first air 's crew montreal canada
A18941IO2ZZWW6,1669,0,1,two member ontario bradley first air 's crew montreal canada
A1JPASJWRS7QMK,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A2CGA60V75C34Q,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A1BCDJEVMCR5HD,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A1B0YWANQX8P6S,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
AEX5NCH03LWSG,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A1SM3O307GMDK8,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
AXBQF8RALCIGV,1895,0,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A19G248ZRHWWHT,1895,0,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A3SJOKB3ZHQDQ0,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A18941IO2ZZWW6,1895,1,1,latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4
A1JPASJWRS7QMK,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A2CGA60V75C34Q,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A1BCDJEVMCR5HD,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A1B0YWANQX8P6S,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
AEX5NCH03LWSG,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A1SM3O307GMDK8,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
AXBQF8RALCIGV,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A19G248ZRHWWHT,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A3SJOKB3ZHQDQ0,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A18941IO2ZZWW6,1648,0,0,survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri
A1JPASJWRS7QMK,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A2CGA60V75C34Q,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A1BCDJEVMCR5HD,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A1B0YWANQX8P6S,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
AEX5NCH03LWSG,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A1SM3O307GMDK8,1663,1,0,residenti area south africa segreg race no black neighborhood establish port nolloth
AXBQF8RALCIGV,1663,1,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A19G248ZRHWWHT,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A3SJOKB3ZHQDQ0,1663,0,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A18941IO2ZZWW6,1663,1,0,residenti area south africa segreg race no black neighborhood establish port nolloth
A1JPASJWRS7QMK,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A2CGA60V75C34Q,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A1BCDJEVMCR5HD,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A1B0YWANQX8P6S,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
AEX5NCH03LWSG,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A1SM3O307GMDK8,1878,1,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
AXBQF8RALCIGV,1878,1,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
